HP Gamýng Pc Tg01-2012nt 406x0ea I5-11400 8gb Ddr4 256ssd Rtx3060tý 8gb Gddr6 Freedos TG01-2012NT 406X0EA ;https://www.trendyol.com//hp/gaming-pc-tg01-2012nt-406x0ea-i5-11400-8gb-ddr4-256ssd-rtx3060ti-8gb-gddr6-freedos-p-118803478?boutiqueId=61&merchantId=529476;HP;21.000;TurkBilisim;5.0;-;3 Deðerlendirme;43 Soru & Cevap;[umduðumdan daha iyi performanslý tesekkurler satýcý hemen kargoladi];Kapasite: 8 GB SSD Kapasitesi: 256 GB Ram (Sistem Belleði): 8 GB Ýþlemci Tipi: Intel Core i5 Arttýrýlabilir Azami Bellek: 32 GB Baðlantýlar: HDMI Cihaz Aðýrlýðý: 4 kg ve Üstü Ekran Kartý Hafýzasý: 8 GB Ekran Kartý Tipi: Harici Kullaným Amacý: Oyun Ekran Kartý: Nvidia GeForce RTX 3060 Ti Ekran Kartý Bellek Tipi: GDDR6 Garanti Tipi: Resmi Distribütör Garantili Power Supply: 500 W ve üstü Optik Sürücü Tipi: Yok Ýþlemci Frekansý: 2.00 GHz - 2.40 GHz Ýþletim Sistemi: Free Dos Þarjlý Kullaným Süresi: 4-6 Saat Ýþlemci Çekirdek Sayýsý: 4 Renk: Siyah HDMI: Var Klavye: Yok Dokunmatik Ekran: Yok Ýþlemci Modeli: 10400
QUANDAX Amd Ryzen 5 5600g 16gb Ddr4 Ram-480gb Ssd Masaüstü Oyun Bilgisayarý XTX1 ;https://www.trendyol.com//quandax/amd-ryzen-5-5600g-16gb-ddr4-ram-480gb-ssd-masaustu-oyun-bilgisayari-p-659778054?boutiqueId=619646&merchantId=394906&advertItems=eyJhZHZlcnRJZCI6Ijk4NzEzZWI4LWQ4ZjUtNGI3YS1iOGVlLTk2Y2FkZWY1MThlZCIsInNvcnRpbmdTY29yZSI6Ni4wNzk3OTYzMDk5LCJhZFNjb3JlIjo2LjA3OTc5NjMwOTksImFkU2NvcmVzIjp7IjEiOjYuMDc5Nzk2MzA5OSwiMiI6Ni4wNzk3OTYzMDk5fSwiY3BjIjoxLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTg0NjYxMDE2ODQxMjgwNiwiYWR2ZXJ0U2xvdCI6MjgsIm9yZGVyIjoxMSwic2VhcmNoVGVybSI6ImJpbGdpc2F5YXIiLCJhdHRyaWJ1dGVzIjoiLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsRmxhc2hTYWxlc18xLFN1Z2dlc3Rpb25CYWRnZXNfQSJ9;QUANDAX;7.899;QUANDAX BÝLÝÞÝM TEKNOLOJÝLERÝ;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ryzen 5 SSD Kapasitesi: 480 GB Ram (Sistem Belleði): 16 GB Ekran Kartý: AMD Radeon Vega 8 Arttýrýlabilir Azami Bellek: 32 GB Ekran Kartý Tipi: AMD Radeon Vega 8 Kullaným Amacý: Oyun Kapasite: Yok Ram (Sistem Belleði) Tipi: DDR4 Ýþlemci Çekirdek Sayýsý: 8 Garanti Tipi: Ýthalatçý Garantili Ekran Kartý Bellek Tipi: Dahili Ýþlemci Nesli: 5. Nesil Optik Sürücü Tipi: Yok Ýþletim Sistemi: Windows Renk: Beyaz HDMI: Var Klavye: Yok Ýþlemci Modeli: 5600G Okula Dönüþ: Üniversite Garanti Süresi: 2 Yýl Hard Disk Kapasitesi: HDD Yok
Toshiba Satellite Radius 12 P20W-C-10C Laptop 1244011357 ;https://www.trendyol.com//toshiba/satellite-radius-12-p20w-c-10c-laptop-p-2695351?boutiqueId=61&merchantId=112319;Toshiba;19999.99;magicteknoloji;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: Intel Core i7 Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 256 GB Ýþletim Sistemi: Windows Garanti Tipi: Resmi Distribütör Garantili Ekran Kartý: Paylaþýmlý Ekran Boyutu: 125 inç Çözünürlük: 3840 x 2160 Kullaným Amacý: Ev - Okul Cihaz Aðýrlýðý: 2 - 4 kg Þarjlý Kullaným Süresi: 4-6 Saat Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: 6500U Ýþlemci Nesli: 6. Nesil Ýþlemci Çekirdek Sayýsý: 2 Kapasite: Yok Dokunmatik Ekran: Yok Renk: Gümüþ Optik Sürücü Tipi: Yok Baðlantýlar: Bluetooth Klavye: Q Türkçe Ekran Kartý Bellek Tipi: DDR3 Ekran Özelliði: 4K Ultra HD HDMI: Var
"ACER Nitro 5 AN515-57 Corei7 11800H 16GB 512GB SSD RTX 3070 8GB  FDOS 15.6"" Notebook NH.QFGEY.002 ";https://www.trendyol.com//acer/nitro-5-an515-57-corei7-11800h-16gb-512gb-ssd-rtx-3070-8gb-fdos-15-6-notebook-nh-qfgey-002-p-343021074?boutiqueId=61&merchantId=107007;ACER;29.999;Bozdan Teknoloji;4.6;-;10 Deðerlendirme;22 Soru & Cevap;[27.500?ye aldým indirime girdiði gece. Bence bu özelliklere bu fiyat çok iyi. Oyun için deðil mimari programlar için tercih ettim. 1 gün içinde elime ulaþtý. Güzel paketlenmiþti. Teþekkürler :) Kasým indiriminde aldým. Uygun fiyata güzel bir bilgisayar. Þu anlýk bir sýkýntýsý yok. Her þey yazýldýðý gibi. Bazý arkadaþlar ýþýk sýzmasý ve ölü piksel ile alakalý bazý þeyler yazmýþlar internetteki yorumlara istinaden. Ben de okudum o yorumlarý ama pek de kulak asmadým. Elektronik þans iþidir biraz. Herkese de ayný sorun denk gelecek hali yok yani. Eðer ilerleyen süreçte bir sýkýntý yaþarsam yorumumu düzenler burdan bildiririm.  Bilgisayarýn artýlarý ve eksilerine gelecek olursak artýsý 2 nvme m2 ssd slot ve bir hdd slot olmasý iþlemcis Hýzlý ve sorunsuz teslimat teþekkürler Çok güzel ürün tavsiye ediyorum ürünün fiyatý uygun ekran parlaklýðý ve kalitesini az buldum performans olarak güzel];Ýþlemci Tipi: Intel Core i7 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Free Dos Ekran Kartý: Nvidia GeForce RTX 3070 Çözünürlük: 1920 x 1080 Ekran Yenileme Hýzý: 144 Hz Garanti Tipi: Resmi Distribütör Garantili Ekran Boyutu: 156 inç Kullaným Amacý: Oyun Cihaz Aðýrlýðý: 2 kg ve Altý Þarjlý Kullaným Süresi: 3 Saat ve Altý Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 8 GB Ýþlemci Modeli: 11800H Ýþlemci Çekirdek Sayýsý: 8 Ýþlemci Nesli: 11. Nesil Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Panel Tipi: IPS Çözünürlük Standartý: Full HD (FHD) Ram (Sistem Belleði) Tipi: DDR4 Optik Sürücü Tipi: Yok Ekran Kartý Bellek Tipi: Belirtilmemiþ Temel Ýþlemci Hýzý (GHz): 2.3 Klavye: RGB Türkçe Maksimum Ýþlemci Hýzý (GHz): 4.6 Garanti Süresi: 2 Yýl Renk: Siyah
"Zeiron Kind X60 I5-3470 16gb 128gb Ssd+500gb Hdd Gt730 18.5"" Oyun Bilgisayarý ZRN-KDX60 ";https://www.trendyol.com//zeiron/kind-x60-i5-3470-16gb-128gb-ssd-500gb-hdd-gt730-18-5-oyun-bilgisayari-p-137200403?boutiqueId=619507&merchantId=127037;Zeiron;6.899;CÝTY BÝLÝÞÝM;4.6;en çok deðerlendirilen 8. ürün;109 Deðerlendirme;1382 Soru & Cevap;[Kesinlikle 5 yýldýzý hak eden harika bir bilgisayar piyasanýn en uygunu ve kullanýma hazýr bir þekilde geliyor. Çocuklarým bayýldý hatta ikinci bilgisayarý yine buradan almak istiyorum satýcý da 5 yýldýz sizi arýyor ve ilgileniyor. Çok memnun kaldým çok tesekkür ederim süper bir alýþveriþ oldu?????? Hediye de çok kaliteliydi sizin gibi satýcýlar hep varolsun?? Kesinlikle 5 yýldýzý hak eden harika bir bilgisayar piyasanýn en uygunu ve kullanýma hazýr bir þekilde geliyor. Çocuklarým bayýldý hatta ikinci bilgisayarý yine buradan almak istiyorum satýcý da 5 yýldýz sizi arýyor ve ilgileniyor. Çok memnun kaldým çok tesekkür ederim süper bir alýþveriþ oldu?????? Hediye de çok kaliteliydi sizin gibi satýcýlar hep varolsun?? Ürün sorunsuz olarak elime ulaþtý. Oðluma karne hediyesi olarak almýþtým.  Beni yetkili arkadaþ ürün elime ulaþtýktan sonra aradý . ilgisi alakasýndan dolayý gerçektende çok mutlu oldum . üründen çok mutlu kaldýk. Emegi geçen herkese teþekkür ederim. arkadaþlar kasa 10/10 kesinlikle tavsiye ederim. alacaksanýz kasasý için alýn parasýnýn daha fazlasýný hak ediyor. Paradox stüdionun tüm oyunlarýnda denedim benim gibi strateji oyunlarýna meraklý kiþiler için biçilmiþ kaftan . ekran orta kalite geldi bana 6.5/10. klavye mouse zaten hediye gibi oluyor. çok güzel çok beðendim kardeþim için almýþtým zaten o da beðendi hýzlý ve özenli bir þekilde geldi teþekkürler Çok güzel bir ürün.Kardeþime aldýk.Oyun için istiyordu.En sonunda istediði tüm oyunlarý indirdi.Geldiði günden beri de sevincini içinden atamadý.Hýzýrenkleri her þeyi gayet iyi.Hýzlý ve saðlam bir þekilde elimize ulaþtý.Çok güzel paketlenmiþti.Alýrken daha önce trendyoldan bu kadar büyük alýþveriþ yapmadýðým için güvenilirlik açýsýndan þüphem vardi.Ama bu þüpheyi kýran bir alýþveriþ oldu.Gayet güvenilir.];"Ekran Kartý: Nvidia GeForce GT 730M Kapasite: 500 GB SSD Kapasitesi: 128 GB Ram (Sistem Belleði): 16 GB Ýþlemci Tipi: Intel Core i5 Baðlantýlar: VGA Cihaz Aðýrlýðý: 2 - 4 kg Ekran Boyutu: 19"" / 48 Ekran Ekran Kartý Tipi: Nvidia GeForce GT730M Arttýrýlabilir Azami Bellek: 16 GB Beden: Tek Ebat Ekran Kartý Bellek Tipi: DDR3 Panel Tipi: TN Çözünürlük Standartý: HD Ready (HD) Temel Ýþlemci Hýzý (GHz): 3.2 Ýþlemci Nesli: 3. Nesil Ýþlemci Çekirdek Sayýsý: 4 Optik Sürücü Tipi: Yok Power Supply: 350 - 500 W Ýþletim Sistemi: Free Dos Çözünürlük: 1366 x 768 Ýþlemci Frekansý: 3.00 GHz üstü HDMI: Var Garanti Tipi: Resmi Distribütör Garantili Klavye: RGB Ekran Yenileme Hýzý: 60 Hz Ýþlemci Modeli: Ý5-3470 Okula Dönüþ: Evde Eðitim Kullaným Amacý: Oyun Renk: Siyah"
DMC N07X (PUBGGTA 5) Ý7 86016gb256gb Ssd500gb Hdd4GB GT74023.8 Masaüstü Oyuncu Bilgisayarý 6590 ;https://www.trendyol.com//dmc/n07x-pubg-gta-5-i7-860-16gb-256gb-ssd-500gb-hdd-4gb-gt740-23-8-masaustu-oyuncu-bilgisayari-p-332971069?boutiqueId=61&merchantId=172251;DMC;8.143;DMCBÝLGÝSAYAR;5.0;-;7 Deðerlendirme;80 Soru & Cevap;[Öncelikle DM bilgisayara çok teþekkür ederim cihazdan çok memnun kaldým ayrýca beyfendilerin kiþilikleri yardýmcý olmalarý çok hoþdu teþekkürler. Öncelikle DM bilgisayara çok teþekkür ederim cihazdan çok memnun kaldým ayrýca beyfendilerin kiþilikleri yardýmcý olmalarý çok hoþdu teþekkürler. ürün çok kaliteli ve güzel beklediðimden daha iyi geldi dmc bilgisayara tþk ederim Üründen aþýrý memnun kaldým çok güzel bir þekilde kargosu geldi teþekkürederim ???? Çok mükemmel bir cihaz çok beðendim herkese tavsiye ederim Güzel bir ürün belirtilen parçalar eksiksiz ulaþtý kurulumu vs kolay kullanýþlý oðlum çok beðendi teþekkürler Ayrýca DMC firmasýna çok teþekkür ederim ilgi ve alakalarý için baþtan sona kadar hep yanýmda idi];"SSD Kapasitesi: 256 GB Kapasite: 500 GB Ýþlemci Tipi: Intel Core i7 Ram (Sistem Belleði): 16 GB Ekran Kartý Tipi: Harici Ekran Boyutu: 24"" / 61 Ekran Ekran Kartý: Nvidia Geforce GT 740 Ekran Kartý Hafýzasý: 4 GB Panel Tipi: IPS Ýþlemci Nesli: 1. Nesil Beden: Tek Ebat Ekran Kartý Bellek Tipi: DDR3 Çözünürlük Standartý: Full HD (FHD) Ýþlemci Çekirdek Sayýsý: 4 Optik Sürücü Tipi: Yok Ýþletim Sistemi: Windows HDMI: Var Garanti Tipi: Resmi Distribütör Garantili Klavye: Q Türkçe Ýþlemci Modeli: 860 Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl"
BigGameX Aizen Mc46 I5-3470 16 Ram 500 Hdd Masaüstü Ofis Bilgisayarý MC46 ;https://www.trendyol.com//biggamex/aizen-mc46-i5-3470-16-ram-500-hdd-masaustu-ofis-bilgisayari-p-115613097?boutiqueId=61&merchantId=192618&advertItems=eyJhZHZlcnRJZCI6IjM2ZTBhNTMxLTllM2MtNDkxYy04ZjQ0LWQ4ZTVmZjQxYTliMiIsInNvcnRpbmdTY29yZSI6MS45NjkyMzc2NDQ4MTUsImFkU2NvcmUiOjUuNjI2MzkzMjcwOSwiYWRTY29yZXMiOnsiMSI6NS42MjYzOTMyNzA5LCIyIjo1LjYyNjM5MzI3MDl9LCJjcGMiOjAuMzUsIm1pbkNwYyI6MC4wMSwiZUNwYyI6MC4zNDgxNTg2NTU2Mzg0OTE2MywiYWR2ZXJ0U2xvdCI6MzU0LCJvcmRlciI6NSwic2VhcmNoVGVybSI6ImJpbGdpc2F5YXIiLCJhdHRyaWJ1dGVzIjoiLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsRmxhc2hTYWxlc18xLFN1Z2dlc3Rpb25CYWRnZXNfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLEZsYXNoU2FsZXNfMSxTdWdnZXN0aW9uQmFkZ2VzX0EifQ==;BigGameX;3.199;AÝZEN BÝLÝÞÝM;5.0;-;2 Deðerlendirme;14 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ekran Kartý: Intel HD Graphics Ram (Sistem Belleði): 16 GB Kapasite: 500 GB Ýþlemci Tipi: Intel Core i5 Cihaz Aðýrlýðý: 4 kg ve Üstü Ekran Kartý Tipi: Paylaþýmlý Ekran Kartý Bellek Tipi: DDR3 Ekran Kartý Hafýzasý: Paylaþýmlý Garanti Tipi: Resmi Distribütör Garantili Ýþlemci Frekansý: 3.00 GHz üstü Ýþlemci Nesli: 3. Nesil Ram (Sistem Belleði) Tipi: DDR3 Kullaným Amacý: Ofis - Ýþ Power Supply: 250 - 350 W Optik Sürücü Tipi: Yok Ýþlemci Çekirdek Sayýsý: 4 Ýþletim Sistemi: Free Dos SSD Kapasitesi: SSD Yok Renk: Siyah HDMI: Var Klavye: Yok Dokunmatik Ekran: Yok Ýþlemci Modeli: 3470 Okula Dönüþ: Evde Eðitim Garanti Süresi: 2 Yýl
"ASUS Vivobook Pro 14"" 2.8k 90hz Oled Ekran |r9 5900hx |rtx 3050 | 16gb Ram - 1tb Ssd | Harman Kardon| Dos M3401QC-KM077 ";https://www.trendyol.com//asus/vivobook-pro-14-2-8k-90hz-oled-ekran-r9-5900hx-rtx-3050-16gb-ram-1tb-ssd-harman-kardon-dos-p-376604260?boutiqueId=61&merchantId=531617;ASUS;27.799;TeknoSAR;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 1 TB Ýþletim Sistemi: Free Dos Ekran Kartý: Nvidia GeForce RTX 3050 Ekran Boyutu: 14 inç Çözünürlük: 2880 x 1800 Kullaným Amacý: Ofis - Ýþ Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: 90 Hz Ekran Kartý Tipi: Harici Ekran Kartý Hafýzasý: 4 GB Ýþlemci Modeli: 5900HX Ýþlemci Nesli: 5. Nesil Ýþlemci Çekirdek Sayýsý: 8 Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: DDR4 Renk: Turuncu Garanti Tipi: Asus Türkiye Garantili Optik Sürücü Tipi: Yok Baðlantýlar: HDMI Klavye: Q Türkçe Ekran Kartý Bellek Tipi: GDDR6 Çözünürlük Standartý: QHD Garanti Süresi: 2 Yýl
"Huawei Huaweý Matebook D16 12th Gen I5 8gb/512gb 16"" (UZAY GRÝ) 125034372 ";https://www.trendyol.com//huawei/huawei-matebook-d16-12th-gen-i5-8gb-512gb-16-uzay-gri-p-331538976?boutiqueId=61&merchantId=112708;Huawei;14.999;idealshoping;4.6;-;33 Deðerlendirme;122 Soru & Cevap;[çok memnunum indirimde aldým çok rahat kullanýyorum hýzý iyi Gayet memnunum hafif olmasý ve ekran boyutu benim için önemliydi.. aðýr programlar kullanmadýðým için hýz durumu harika derecede iyi.. 2022 Kasým indirimlerinde 14800e bulabildiðim için sanýrým þanslýyým.. çok iyi beðendim Kullanýyorum memnun kaldým];Ýþlemci Tipi: Intel Core i5 Ram (Sistem Belleði): 8 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Windows Ekran Kartý: Dahili Ekran Kartý Hard Disk Kapasitesi: 512 GB Ekran Boyutu: 16 inç Çözünürlük: 1920 x 1080 Kullaným Amacý: Ev - Okul Cihaz Aðýrlýðý: 2 kg ve Altý Ekran Yenileme Hýzý: Belirtilmemiþ Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: Paylaþýmlý Ýþlemci Modeli: Belirtilmemiþ Ýþlemci Nesli: Belirtilmemiþ Ýþlemci Çekirdek Sayýsý: Belirtilmemiþ Dokunmatik Ekran: Yok Ram (Sistem Belleði) Tipi: Belirtilmemiþ Arttýrýlabilir Azami Bellek: 8 GB Renk: Çok Renkli Garanti Tipi: Huawei Türkiye Garantili Optik Sürücü Tipi: Yok Klavye: Q Türkçe Ekran Kartý Bellek Tipi: Belirtilmemiþ Çözünürlük Standartý: Full HD (FHD) Garanti Süresi: 2 Yýl
"ASUS ROG ZEPHYRUS G15 GA503RM- R9 6900HS- 15.6""-16GB- 512GB- RTX 3060-Q US Ýng. Klavye-1 Yýl Garanti GA503RM-G15.R93060 ";https://www.trendyol.com//asus/rog-zephyrus-g15-ga503rm-r9-6900hs-15-6-16gb-512gb-rtx-3060-q-us-ing-klavye-1-yil-garanti-p-472795190?boutiqueId=61&merchantId=112804;ASUS;36.347;Techmind;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ryzen 9 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Ýþletim Sistemi: Windows Ekran Kartý: Nvidia GeForce RTX3060 Çözünürlük: 2560 x 1440 Ekran Yenileme Hýzý: 165 Hz Garanti Tipi: Ýthalatçý Garantili Ekran Boyutu: 156 inç Kullaným Amacý: Oyun Cihaz Aðýrlýðý: 2 - 4 kg Ekran Kartý Tipi: Dahili Ekran Kartý Hafýzasý: 6 GB Ýþlemci Modeli: 6900HS Ýþlemci Çekirdek Sayýsý: 8 Ýþlemci Nesli: 6. Nesil Hard Disk Kapasitesi: HDD Yok Dokunmatik Ekran: Yok Çözünürlük Standartý: WQHD Ram (Sistem Belleði) Tipi: DDR5 Ekran Kartý Bellek Tipi: GDDR6 Klavye: Q Ýngilizce Garanti Süresi: 2 Yýl Renk: Kahverengi
"DMC N84x (PUBGGTA 5) I7-86016gb Ram1tb Hd 128gb Ssd4gb Gtx750ti24""oyuncu Masaüstü Bilgisayar 3340 ";https://www.trendyol.com//dmc/n84x-pubg-gta-5-i7-860-16gb-ram-1tb-hd-128gb-ssd-4gb-gtx750ti-24-oyuncu-masaustu-bilgisayar-p-335922159?boutiqueId=61&merchantId=172251&advertItems=eyJhZHZlcnRJZCI6IjZhNDY3ZjlhLWIzMjQtNDFjMy1iM2UzLWNkZDNjNTg1OTRkOCIsInNvcnRpbmdTY29yZSI6NC42NzIwNDQzMDUzNywiYWRTY29yZSI6MTUuNTczNDgxMDE3OSwiYWRTY29yZXMiOnsiMSI6MTUuNTczNDgxMDE3OSwiMiI6MTUuNTczNDgxMDE3OX0sImNwYyI6MC4zLCJtaW5DcGMiOjAsImVDcGMiOjAuMjk3MjM2NDYxMDk1MjcyNiwiYWR2ZXJ0U2xvdCI6NTAsIm9yZGVyIjo1LCJzZWFyY2hUZXJtIjoiYmlsZ2lzYXlhciIsImF0dHJpYnV0ZXMiOiIsU3VnZ2VzdGlvbl9BLFJlbGV2YW5jeV8xLEZpbHRlclJlbGV2YW5jeV8xLExpc3RpbmdTY29yaW5nQWxnb3JpdGhtSWRfMSxTbWFydGxpc3RpbmdfMixGbGFzaFNhbGVzXzEsU3VnZ2VzdGlvbkJhZGdlc19BIn0=;DMC;9.899;DMCBÝLGÝSAYAR;5.0;-;1 Deðerlendirme;13 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;"Kapasite: 1 TB Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 128 GB Ýþlemci Tipi: Intel Core i7 Ekran Kartý Bellek Tipi: DDR5 Panel Tipi: IPS Ekran Boyutu: 24"" / 61 Ekran Optik Sürücü Tipi: Yok Temel Ýþlemci Hýzý (GHz): 2.8 Ekran Kartý: Nvidia GeForce GTX750 Ti Ýþletim Sistemi: Windows Beden: Tek Ebat Ekran Kartý Hafýzasý: 4 GB Çözünürlük Standartý: Full HD (FHD) Ýþlemci Nesli: Belirtilmemiþ Ýþlemci Çekirdek Sayýsý: 4 Çözünürlük: 1920 x 1080 Ekran Kartý Tipi: Harici HDMI: Var Garanti Tipi: Resmi Distribütör Garantili Klavye: Numerik Tuþlu Aydýnlatmalý Ýþlemci Modeli: 860 Okula Dönüþ: Üniversite Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl"
DMC N156x (pubggta5) Amd Ryzen 5 450016gb Ram256gb Ssd4gb Gt740masaüstü Oyuncu Bilgisayarý 0107 ;https://www.trendyol.com//dmc/n156x-pubg-gta5-amd-ryzen-5-4500-16gb-ram-256gb-ssd-4gb-gt740-masaustu-oyuncu-bilgisayari-p-386181315?boutiqueId=61&merchantId=172251&advertItems=eyJhZHZlcnRJZCI6IjkyYjgwNTNjLThmZDYtNDU0Ni1iNDExLWVmZmRkZTA0YjFjYiIsInNvcnRpbmdTY29yZSI6MS43MTQ3MzY3NjM0MzE5OTk5LCJhZFNjb3JlIjo3Ljc5NDI1ODAxNTYsImFkU2NvcmVzIjp7IjEiOjcuNzk0MjU4MDE1NiwiMiI6Ny43OTQyNTgwMTU2fSwiY3BjIjowLjIyLCJtaW5DcGMiOjAsImVDcGMiOjAuMjE4OTI2MTgyMzAyNTA0MTksImFkdmVydFNsb3QiOjM4NSwib3JkZXIiOjIsInNlYXJjaFRlcm0iOiJiaWxnaXNheWFyIiwiYXR0cmlidXRlcyI6IixTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLEZsYXNoU2FsZXNfMSxTdWdnZXN0aW9uQmFkZ2VzX0EifQ==;DMC;7.699;DMCBÝLGÝSAYAR;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Ýþlemci Tipi: AMD Ryzen 5 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 256 GB Kapasite: 256 GB Ekran Kartý: Nvidia Geforce GT 740 Ýþlemci Çekirdek Sayýsý: 6 Ýþletim Sistemi: Windows Optik Sürücü Tipi: Yok Arttýrýlabilir Azami Bellek: 32 GB Ekran Kartý Bellek Tipi: DDR3 Ekran Kartý Hafýzasý: 4 GB Ekran Kartý Tipi: Harici Ram (Sistem Belleði) Tipi: DDR4 Temel Ýþlemci Hýzý (GHz): 3.6 Beden: Tek Ebat HDMI: Var Garanti Tipi: Resmi Distribütör Garantili Ýþlemci Modeli: Ryzen 5 4500 Okula Dönüþ: Üniversite Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl
"METSA Mrx31 Ryzen 5 4500 32gb Ram 512gb Ssd Rx550 Ek 24"" Oyuncu Masaüstü Bilgisayar MRX31 ";https://www.trendyol.com//metsa/mrx31-ryzen-5-4500-32gb-ram-512gb-ssd-rx550-ek-24-oyuncu-masaustu-bilgisayar-p-358632372?boutiqueId=61&merchantId=191855;METSA;12.399;METSA BÝLÝÞÝM;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Kapasite: 512 GB Ýþlemci Tipi: AMD Ryzen 5 Ram (Sistem Belleði): 32 GB SSD Kapasitesi: 512 GB Ekran Kartý: AMD Radeon RX 550 Arttýrýlabilir Azami Bellek: 32 GB Baðlantýlar: HDMI Cihaz Aðýrlýðý: 4 kg ve Üstü Ýþletim Sistemi: Free Dos Ekran Boyutu: 24 inç Ekran Kartý Bellek Tipi: GDDR5 Ram (Sistem Belleði) Tipi: DDR4 Ekran Kartý Tipi: Harici Ýþlemci Frekansý: 3.00 GHz üstü Çözünürlük: 1920 x 1080 Garanti Tipi: Resmi Distribütör Garantili Power Supply: 350 - 500 W Çözünürlük Standartý: Full HD (FHD) Ýþlemci Çekirdek Sayýsý: 6 Temel Ýþlemci Hýzý (GHz): 3.6 Ekran Kartý Hafýzasý: 4 GB Panel Tipi: TN Kullaným Amacý: Oyun Optik Sürücü Tipi: Yok Renk: Çok Renkli HDMI: Var Klavye: RGB Dokunmatik Ekran: Yok Ekran Yenileme Hýzý: 75 Hz Ýþlemci Modeli: AMD Ryzen 5 PRO 4650G Garanti Süresi: 2 Yýl Hard Disk Kapasitesi: HDD Yok
DRAGOS Drx2835 Ryzen 7 5700x 16gb 512gb M.2 Nvme Ssd 8gb Rtx3060ti 23.8 Ips Beyaz Oyun Bilgisayarý ATM00005121 ;https://www.trendyol.com//dragos/drx2835-ryzen-7-5700x-16gb-512gb-m-2-nvme-ssd-8gb-rtx3060ti-23-8-ips-beyaz-oyun-bilgisayari-p-464546941?boutiqueId=61&merchantId=107513;DRAGOS;27824.9;Atom Biliþim;Belirtilmemiþ.;-;0 Deðerlendirme;0 Soru & Cevap;Henüz Yorum Yapýlmamýþ.;Kapasite: 512 GB Ýþlemci Tipi: AMD Ryzen 7 Ram (Sistem Belleði): 16 GB SSD Kapasitesi: 512 GB Optik Sürücü Tipi: Yok Ýþletim Sistemi: Free Dos Ekran Kartý: Nvidia GeForce RTX 3060 Ti Ekran Kartý Bellek Tipi: GDDR6 Garanti Tipi: Resmi Distribütör Garantili Ýþlemci Modeli: Ryzen 7 5700X Kullaným Amacý: Oyun Garanti Süresi: 2 Yýl
