System Ryzen 5 4500 240 Gb Ssd 16gb Rgb Ram Nvidia Rtx 2060 6gb Gaming Pc Masaüstü Oyuncu Bilgisayarý TYC00709607030 ,12860,4.0,500,16,Intel Core i7,136,Free Dos,System Dünyasý,Ryzen
"Gamepage Blazon Tx65 I5-3470 16gb 120gb Ssd 500gb Gt730 23.8"" Curved Masaüstü Oyuncu Bilgisayar GMP-BTX65 ",7499,5.0,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"J-TECH Gx47 I5 750 8gb Ram 256gb Ssd 4gb R7 E.kartý 19"" Led Fhd Wi-fi Oyuncu Bilgisayarý O5TCO2BQ3P ",5700,1.0,500,16,Intel Core i7,136,Free Dos,jetucuzal,J-TECH
Zeiron Afx60 Amd Ryzen 5 3600 16gb 256gb+1tb 23.8 Oyuncu Pc ZRN-AFX60 ,14299,4.0,500,16,Intel Core i7,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"LENOVO Thinkpad E15 Intel Core I5-1135g7 8gb 512gb Ssd Mx450-2 Gb 15.6"" Freedos 20td004jtx 20TD004JTX ",167499,4.9,500,16,Intel Core i7,136,Free Dos,notebookstore,LENOVO
"Casper Nirvana Intel Core i5-10210U 4GB RAM 250GB SSD 15.6"" FHD DOS Laptop X500.1021-4P00X-G-F ",8999,4.5,500,8,Intel Core i7,136,Free Dos,Hayal GSM,Casper
DMC N98x (gta 5) I5 34708gb Ram320gb Hdd4gb Gt740 Ekran Kartýmasaüstü Oyun Bilgisayarý 5561 ,4699,4.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"HP Elitebook 650 G9 6s726ea07 I7-1255u 16gb 512ssd 15.6"" Fullhd W11p Taþýnabilir Bilgisayar T21723G ",20601,4.0,500,16,Intel Core i7,136,Free Dos,Teknoraks,HP
Gamepage Gtx70 Amd Ryzen 5 3600 16gb 500gb 240gb Gtx1050ti 4gb Masaüstü Oyuncu Bilgisayar GMP-GTX70 ,10949,5.0,500,16,Intel Core i7,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"ASUS X415ja-ek1754a1 I5-1035g1 8gb 512ssd 14"" Fullhd Freedos Taþýnabilir Bilgisayar T22116A ",9999,4.0,500,16,Intel Core i7,136,Free Dos,elimar,ASUS
"ASUS X515ea-bq2293w Intel Core I3-1115g4 4 Gb Ram 128 Gb Ssd 15.6"" Fhd Win11 Notebook 125034238 ",7148,5.0,500,16,Intel Core i7,136,Free Dos,BHR TEKNOLOJÝ,ASUS
DMC N162x (PUBGGTA 5) I3-10100f 16gb Ram 256gb Ssd4gb Gt740masaüstü Oyuncu Bilgisayarý 02027 ,7299,5.0,500,16,Intel Core i7,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Huawei Matebook D15 I3 10110u 8gb 256gb Ssd W10 Home 15.6"" Fhd + Notebook Çantasý Ve Mouse MateBook D15/i3-8/256 ",12790,4.5,500,16,Intel Core i7,136,Free Dos,NÖTRON ELEKTRONÝK,Huawei
DRAGOS Drx1348 I7 12700f 16gb Ram 512gb M.2 Nvme Ssd 12gb Rtx3060 Masaüstü Oyun Bilgisayarý ATM00002083 ,21601,4.0,500,16,Intel Core 15,136,Free Dos,Atom Biliþim,DRAGOS
BigGameX A53 I5-3470 16gb Ram 256gb Ssd 500gb Hdd Gt730 Oyuncu Masaüstü Bilgisayarý. ,4999,4.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Gamepage Viper X70 I5 3470 16gb 240gb 500gb Rx550 4gb 23.8"" Curved"" Oyuncu Masaüstü Bilgisayarý GMP-RG70 ",10999,5.0,500,16,Intel Core 15,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"Monster Huma H5 V3.1.3 Intel Core I5-1135g7 16gb Ram 500gb Ssd Freedos 15.6"" Fhd 165hz ",13499,4.3,500,16,Intel Core 15,136,Free Dos,Recovery,Monster
"BigGameX I5-3470 16gb Ram 512gb Ssd 1tb Hdd Gt730 23.8"" Oyuncu Masaüstü Bilgisayarý ZX11 ",7349,4.6,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
Hometech Alfa 470c Rose Gold Intel Celeron N4020 4 Gb 128 Gb Ssd 14.1 Hd Windows 10 Home Dizüstü Bilgisayar ,4499,4.3,500,16,Intel Core 15,136,Free Dos,Teknorya,Hometech
"ASUS Intel Core I3-10110u 12 Gb Ram 256 Gb Ssd 14"" Fhd Ips Freedos Notebook X415fa-ek068-12 X415FA-EK068-12 ",8499,5.0,500,16,Intel Core 15,136,Free Dos,indirimdehepsi,ASUS
Gamepage Utr60 Ryzen 5 3600 16gb 3200mhz 256gb M.2 1tb Hdd Gtx1650 Oyuncu Bilgisayarý GMP-UTR60 ,13199,5.0,500,16,Intel Core 15,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"BigGameX Aizen Gx09 I5-3470 16gb Ram 256gb Ssd 500gb Hdd 238"" Monitör Masaüstü Ofis Bilgisayarý GX09 ",5849,5.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Zeiron Rx90 Pro I5-3470 16GB 256GB+1TB Gtx1650 23.8"" 165Hz Curved Oyuncu Masaüstü Bilgisayarý ZRN-RX90PRO ",11167,4.6,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"ASUS I7-1165g7 16gb 1tb 13.3"" Dos Taþýnabilir Bilgisayar Ux325ea-kg771 UX325EA-KG771 ",27419,5.0,500,16,Intel Core 15,136,Free Dos,EMarket,ASUS
LENOVO 20tja1e101 Mws P1 I7-10750h 6c 2.6ghz 32gb 2666mhz 1tb M.2 Sata Ssd Nvýdýa T1000 4gb 210219119 ,131299,4.0,500,16,Intel Core 15,136,Free Dos,Seyhan Bilgisayar Teknolojileri,LENOVO
"LENOVO 82k201hftx/ Ideapad Gaming 3/ Ryzen5/ 5600h/8 Gb Ram/ 512gb Ssd/ Gtx 1650 4gb/ 15.6"" Full-hd/ Window 1220059 ",17299,5.0,500,16,Intel Core 15,136,Free Dos,Egeizo Dayanýklý Tüketim Mallarý,LENOVO
"LENOVO Thinkpad X1 Fold I5-l16g7 8gb 512gb Ssd 13.3"" Fhd Windows 10 Pro Ikisi Bir Arada Bilgisayar 20RL000YTX ",93784,4.0,500,16,Intel Core 15,136,Free Dos,NETSÝPARÝS,LENOVO
ASUS Rog Strix G15 G513ýc-hn049 Ryzen 7 4800h 16gb Ram 1tb Ssd 4gb Rtx3050 15.6 Inç Fhd 144hz G513IC-HN049 ,23999,4.9,500,16,Intel Core 15,136,Free Dos,Buy It,ASUS
DMC N121x (PUBGGTA 5)i7 3770 16gb Ram256gb Ssd4gb Gt740 Ekran Kartýoyuncu Bilgisayarý 0073 ,6499,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"ASUS Rog Strix G16 G614ju-n3194 13. Nesil Intel I7-13650hx 16gb 512gb Ssd 6gb Rtx4050 16"" Fhd+ 165hz G614JU-N3194 ",35499,4.0,500,8,Intel Core 15,136,Free Dos,GpnTeknoloji,ASUS
ASUS Zenbook 13 Ux325ea-os72-i7-1165g7-133? Fhd-8gb-512 Gb Ssd-q Us Ing. Klavye- W11p-1 Yýl Garanti UX325EA-OS72 ,17385,4.0,500,16,Intel Core 15,136,Free Dos,Techmind,ASUS
"BigGameX Gp83 I5-3470 16 Gb 1tb Hdd 240 Ssd 2 Gb 23.8"" Oyuncu Pc GP83 ",7999,4.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
Apple Mac Studio M1 Max 10c Cpu 24c Gpu 512gb Ssd Macos Mini Pc Mjmv3tu/a MJMV3TU/A ,47479,5.0,500,16,Intel Core 15,136,Mac Os,GpnTeknoloji,Apple
"Dell G15 5525 R7-6800H 16GB 512GB SSD RTX3060 6GB 15.6"" FHD Windows 11 Laptop (Dell Türkiye Garantili) G15-GR76W1656G ",259989,4.0,500,16,Intel Core 15,136,Free Dos,Trendyol,Dell
DMC Nx52 (gta 5) I5 347016gb Ram256gb Ssd+500gb Hdd4gb Gt740238 Masaüstü Oyuncu Bilgisayarý 0698 ,8649,4.9,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Dell Latitude 5520 Ci5-1135g7/8gb/256gb/ubu/15.6"" Taþýnabilir Bilgisayar N002l552015emea_u N002L552015EMEA_U ",16658,4.0,500,16,Intel Core 15,136,Free Dos,Vizyon Bilgisayar,Dell
Alienware Aurora R12 Intel I7 11700kf 16 Gb Geforce Rtx 3080 1 Tb Ssd Sývý Soðutma Win 10 Home AWAUR12-7400WHT-PGB ,49890,4.0,500,16,Intel Core 15,136,Free Dos,ÝNVENTA,Alienware Aurora
TURBOX Tx826 I7 860 16gb 256gb 4gb Ekran Kartý Masaüstü Gaming Oyun Pc Bilgisayarý ATM00000842 ,45999,4.4,500,16,Intel Core 15,136,Free Dos,PeraAVM,TURBOX
LENOVO V14 G2 82KA010XTX Intel Core I3-1115g4 8gb 256gb Ssd 14 Full Hd Notebook ,8499,4.4,500,16,Intel Core 15,136,Free Dos,indirimdehepsi,LENOVO
ACER Nitro 5 An515-45 R7 5800h 16gb 512gb Ssd Rtx3050ti Dos 15.6 Fhd 144hz Notebook Nh.qbbey.001 NH.QBBEY.001 ,18999,2.0,500,16,Intel Core 15,136,Free Dos,Teknorya,ACER
HP Pavilion Gaming Dizüstü Bilgisayar 15.6 Fhd Ips 144 Hz 7 Ms Intel Core I5 68N60EA/SYH ,17600,4.5,500,16,Intel Core 15,136,Free Dos,BUL GELSÝN,HP
"Zeiron Vulcan Lite X40 I5-3470 8gb 240gb + 1tb 4gb 18.5"" Oyun Pc ZPR-VLTX40 ",6999,4.4,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Monster Abra A7 V12.5.5 Intel Core I5-11400h 8gb Ram 500gb Ssd 4gb Gtx1650 Windows 11 17.3 Fhd 144hz ,179989,4.4,500,16,Intel Core 15,136,Free Dos,Trendyol,Monster
ACER Nitro 5 An515-45-r423 Notebook (nh.qbaey.005) 4.100.04.530 ,21999,4.0,500,16,Intel Core 15,136,Free Dos,PAR home&tech,ACER
"ASUS F15 Fx517zc-hn098w- 15.6""/ I7-12650h/16g/512gssd/rtx3050 4gb Fhd Gaming Convertible Laptop Siyah 1222720 ",29499,4.0,500,16,Intel Core 15,136,Free Dos,websinial,ASUS
BigGameX Aizen Z11 I5-3470 8 Ram 500gb Rx 550 4 Gb 24 Curved Masaüstü Oyuncu Bilgisayarý ,7849,5.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Zeiron Rsx90 Ryzen 5 5600x 32gb 256gb M.2 Ssd+3tb Hdd Gtx1650 24"" 165hz Oyuncu Bilgisayarý ZRN-RSX90 ",18499,3.8,500,8,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"DMC N129x (PUBGGTA 5) Amd Ryzen 5 550016gb256gb Ssd 1tb Hdd4gb Gtx165024"" Oyuncu Bilgisayarý TYC00567409873 ",14799,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Zeiron Sx75 Plus I7-860 16gb 240gb Gt730 24"" Dual Curved Oyuncu Masaüstü Bilgisayar ZRN-SX75-PLS ",9627,4.7,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
DRAGOS Drx2366 Ryzen 7 5700x 32gb Ram 512gb M.2 Nvme Ssd 12gb Rtx3060 27 Curved Oyun Bilgisayarý ATM00004013 ,25166,4.8,500,16,Intel Core 15,136,Free Dos,Atom Biliþim,DRAGOS
"ASUS Vivobook 15 I5-1240p 16gb 512gb Ssd 15.6"" Fhd Freedos X1502za-ej775t7 X1502ZA-EJ775T7 ",13549,5.0,500,16,Intel Core 15,136,Free Dos,BiSistem,ASUS
"Gamepage Pk70 Intel Core I5-650 8gb Ram 256gb Ssd 185"" Masaüstü Bilgsayar GMP-PK70 ",5499,4.0,500,16,Intel Core 15,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
"ASUS Vivobook 14 M1402ýa-ek136 Ryzen 5 4600h 16 Gb 512 Gb Ssd Freedos 14"" Fhd Taþýnabilir Bilgisayar M1402IA-EK136-16 ",10899,4.0,500,16,Intel Core 15,136,Free Dos,Teknorya,ASUS
"WARBOX Raze Eko I5 650 8gb Ram 128gb Ssd R7 240-4gb E.kartý 21.5"" Fhd Monitör WX05 ",5514,4.0,500,16,Intel Core 15,136,Free Dos,Teknoloji Outlet,WARBOX 
"ASUS Tuf Gaming Fx506lh-hn004a1 Intel Core I5 10300h 8gb 256gb Ssd 144hz Gtx1650 Fdos 15.6"" HN004A1 ",15740,5.0,500,16,Intel Core 15,136,Free Dos,ARCADÝA E-TÝCARET TEKNOLOJÝ SAN VE TÝC L,ASUS
"ASUS D515da-ej819 Amd Ryzen 3 3250u 4 Gb 256 Ssd 156"" Fhd Freedos Notebook D515DA-EJ819 ",7318,4.9,500,16,Intel Core 15,136,Free Dos,incehesap,ASUS
DMC N03x (pubg Mobilgta 5) I5 240016gb Ram256gb Ssd4gb Gt730masaüstü Oyuncu Bilgisayarý 2144 ,4799,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Gamepage Mx25 I5-10400f 32gb Ram 256gb M.2 Ssd 1tb Gtx1650 23.8"" 165 Hz Masaüstü Oyuncu Bilgisayarý GMP-MX25 ",18199,5.0,500,16,Intel Core 15,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
BigGameX Rm69 I3-10100f 16gb 256gb Ssd 500gb Hdd 4gb Rx550 23.8 Curved Oyuncu Masaüstü Bilgisayarý RM69 ,10649,5.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
DMC Nx8 (PUBGGTA 5)amd Ryzen 7 5700x16gb256gb Ssd 1tb Hdd4gb Gtx1650 Oyuncu Masaüstü Bilgisayar 05778 ,15449,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Dell Inspiron 3511 Intel Core I5 1135g7 16gb 512gb Ssd Windows 10 Home 15.6"" N8803vn3510ua30 N8803VN3510UA30 ",12888,5.0,500,16,Intel Core 15,136,Free Dos,AREL-BÝLÝÞÝM,Dell
Gigabyte G5 Gd-51ee213sd I5-12500h 16gb 512gb Ssd Rtx3050 4gb 15.6 Fhd 144hz Freedos Gaming Notebook G5-GD-51EE213SD ,17739,5.0,500,16,Intel Core 15,136,Free Dos,Ebrar Bilgisayar,Gigabyte
BigGameX I5-3470 16gb Ram 320gb Hdd 4gb 128 Bit Rx550 Ekran Kartý Oyuncu Masaüstü Bilgisayarý GX46 ,5499,3.0,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Monster Abra A5 V19.4 Intel Core I5-12500h 8gb Ram 500gb Ssd 4gb Rtx 3050 Freedos 156"" Fhd 144 Hz ",19699,4.5,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
ACER An515-58 I7-12700h 16gb 512ssd Rtx3070 8gb 15.6 Fhd 144hz Lýnux NH.QGAEY.001 ,322385,4.0,500,16,Intel Core 15,136,Free Dos,Garaj Online Elektronik,ACER
Casper Nirvana C370.4020-4D00X Intel Celeron N4020 4GB RAM 240GB SSD Freedos ,5599,5.0,500,16,Intel Core 15,136,Free Dos,Casper,Casper
"LENOVO V15 G2 Alc Amd Ryzen 3 5300u 20 Gb 512 Gb 15.6"" Fhd Windows 10 Home 82kd0001txca58 82KD0001TXCA58 ",10391,4.0,500,16,Intel Core 15,136,Free Dos,BT Teknoloji,LENOVO
TURBOX Tx1020 I7 3770s 16gb 512gb Ssd 4gb Gtx750ti 23.6 165hz Curved Gaming Oyun Pc Bilgisayarý ATM00001156 ,10203,4.0,500,16,Intel Core 15,136,Free Dos,Atom Biliþim,TURBOX
Monster Abra A5 V17.2.4 Intel Core I5 11400h 32gb Ram 1tb Ssd Rtx 3050 Ti Freedos 156 Inç Fhd 144 Hz ABRA A5 V17.2.4 ,21999,5.0,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
Casper Excalibur G770.1245-8vl0x-b Intel Core I5-12450h 8gb Ram 500gb Nvme Ssd 4gb Rtx3050tý Freedos G770.1245-8VL0X-B ,18899,4.0,500,16,Intel Core 15,136,Free Dos,EXCALIBUR,Casper
DMC Nx19 (pubggta 5) I5 12400f (12.nesil) 16gb Ram512gb M24gb Rx550.24masaüstü Oyun Bilgisayarý 8901 ,16499,5.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"Zeiron Ptx70 Ryzen 5 3600 32gb 256gb M.2+1tb Gtx1660 Super 24"" 165hz Oyuncu Masaüstü Bilgisayarý ZRN-PTX70 ",17149,5.0,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
ASUS Ux325ea-kg654w Fhd Oled Intel I7 1165g7 16gb 1tb Ssd Iris Xe Numberpad W11 Notebook 125035671 ,26999,5.0,500,16,Intel Core 15,136,Free Dos,TeknoSAR,ASUS
"DMC N144x (PUBGGTA5) Ryzen 5 550016gb256gb Ssd 2tb Hdd4gb Gtx1650 23.8""165hz Oyuncu Bilgisayarý 1177 ",16299,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
HP 250 G9 6q8m8es I7-1255u 8gb 512ssd Fdos 15.6 Notebook UNUN0HEW0078 ,14299,4.0,500,8,Intel Core 15,136,Free Dos,ÖZTEK BÝLGÝSAYAR,HP
"Monster Abra A7 V14.3.7 Intel Core I7-12700h 16 Gb Ram 500gb Ssd 4gb Rtx3050ti Windows 11 173"" Fhd 144hz ABRA A7 V14.3.7 ",25439,4.5,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
Dell Gaming G5 15 G55201800U i7-12700H 16GB RAM 512GB SSD RTX 3060 6GB 15.6 120HZ Full HD Notebook ,27049,4.6,500,16,Intel Core 15,136,Free Dos,Betaplus,Dell
"ASUS Fx516pc-hn023w Intel I5 11300h 16 Gb Ram 512 Gb Ssd Rtx3050 4gb 15.6"" Fhd 144hz W11 Gaming Note 125034402 ",21000,4.5,500,8,Intel Core 15,136,Free Dos,NÖTRON ELEKTRONÝK,ASUS
"BigGameX Bg14 Ryzen 5 3600 16gb Ram 256gb Ssd 1tb Hdd Rx550 4gb 23.8"" Oyuncu Masaüstü Bilgisayarý BG14 ",11949,4.9,500,16,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"Gamepage Vp24 I5-3470 16gb Ram 1tb Hdd 4gb Gt730 19"" Oyuncu Masaüstü Bilgisayar GMP-VP24 ",6699,5.0,500,16,Intel Core 15,136,Free Dos,ÝBC BÝLÝÞÝM,Gamepage
HP 6g0f1ea Victus 16-d1023nt I5-12500h 16gb 4gb 3050tý 512gb Freedos 144 Hz 6G0F1EA ,20969,4.9,500,16,Intel Core 15,136,Free Dos,Tekramarket,HP
HP Victus Gaming 15-FB0014NT AMD Ryzen 5-5600H 8GB 256GB SSD GTX1650 4GB 15.6 FHD FreeDOS 71T75EA ,13499,4.6,500,16,Intel Core 15,136,Free Dos,Trendyol,HP
"Zeiron Gx60 Intel I5-3470 16gb 1tb Hdd+128gb Ssd Rx550 24"" Oyuncu Masaüstü Bilgisayarý ZRN-GX60 ",9899,4.5,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
BigGameX A168 I5-650 3.46ghz 8gb 320gb Hdd 120 Gb Ssd 215 Monitör a168 ,4699,4.3,500,8,Intel Core 15,136,Free Dos,AÝZEN BÝLÝÞÝM,BigGameX
"HP Victus 16-d1034nt 68p19ea05 I7-12700h 32gb 512ssd+1tbssd Rtx3060 16.1"" Fullhd W11h Taþýnabilir Bi T20283E ",34709,4.0,500,16,Intel Core 15,136,Free Dos,Teknoraks,HP
DMC N174x (PUBGGTA 5) I5-10400f16gb 256gb Ssd 500gb Hdd4gb Gt74024oyuncu Bilgisayarý TYC00565464697 ,10999,5.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"LENOVO V14 82kc0009tx Ryzen 5-5500u 8 Gb 256 Gb Ssd 14"" W10 Home Fhd Dizüstü Bilgisayar 82KC0009TX ",10999,4.8,500,16,Intel Core 15,136,Free Dos,Tekramarket,LENOVO
MSI RAIDER GE78HX 13VI-036TR I9-13980HX 64GB DDR5 RTX4090 GDDR6 16GB 4TB SSD 17.0 QHD+ 240Hz W11 ,139999,4.0,500,16,Intel Core 15,136,Free Dos,OverGame,MSI
"DMC N136 (PUBGGTA 5) I5-10400f 16gb 256gb Ssd 500gb Hdd4gb Gtx1650 24""oyuncu Masaüstü Bilgisayarý 9823 ",14249,5.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
Dell XPS17 9720 XPS17ADLP2100 i9-12900HK 32GB 1TB SSD 17.0 inç 4K Uhd Touch W11 Pro Notebook ,78516,4.0,500,8,Intel Core 15,136,Free Dos,Betaplus,Dell
MSI Intel Core I5 12400f / 16gb Ddr4 / 1tb 3500-2100 Mb /s M2 Ssd / Zotac Rtx3060 Gamýng Masaüstü Pc TI5-12400F/v1.1 ,22499,4.0,500,16,Intel Core 15,136,Free Dos,pckolisi,MSI
Zeiron M101 Intel Core I5-650 320ghz 8gb Ram 256gb Ssd 185 Masaüstü Bilgisayar ZWC-M101 ,4999,4.2,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
Zeiron Stx90 Ryzen 5 3600 32gb 3200mhz 512gb M.2 1tb Hdd Gtx1650 Oyuncu Bilgisayarý ZRN-STX90 ,12549,4.0,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"LENOVO Thinkbook 15 G3 Amd Ryzen R5 5500u 16 Gb 512 Gb Ssd 15.6"" Fhd Freedos 21a40039tx009 21A40039TX009 ",117499,4.0,500,16,Intel Core 15,136,Free Dos,notebookstore,LENOVO
Samsung Note 10 Lite 128 Gb Yenilenmiþ ,13900,4.0,500,16,Intel Core 15,136,Free Dos,Inancteknoloji,Samsung
Monster Abra A7 V14.3.9 Intel Core I7 12700h 32gb Ram 500gb Ssd Rtx 3050 Ti Freedos 173 Inç Fhd 144 Hz ABRA A7 V14.3.9 ,27199,4.0,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
"DMC N113x Amd Ryzen 5 360016gb256gb Ssd 500gb Hdd4gb Gt74023.8"" Masaüstü Oyuncu Bilgisayarý 8022 ",11649,5.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
HP Victus Gaming Laptop I7 12700h 16gb 1tb Ssd Rtx3050ti Dos 15.6 Fhd 144hz 6z5x7ea + Çanta Ve Mouse 6Z5X7EA+ÇM ,24099,5.0,500,8,Intel Core 15,136,Free Dos,Teknorya,HP
HP 255 G9 6q8n2es R5-5625u 8gb 512ssd 15.6 Fdos UNUN0HEW0082 ,98999,5.0,500,16,Intel Core 15,136,Free Dos,7RENK BILISIM,HP
ASUS Intel Core I5 11400f / Rtx 3060 / 16 Gb Ddr4 /500gb 3300-3100 Mb/s M2 Ssd/ Oyuncu Bilgisayarý TI5-11400Fv4.0 ,21699,4.0,500,16,Intel Core 15,136,Free Dos,pckolisi,ASUS
"RAMTECH Fullforce Ff174 I5-10400f 16gb Ram 256gb Ssd 6gb Gtx1660s 23.8\"" Oyuncu Masaüstü Bilgisayar FF174/i5-10400F ",15029,4.0,500,16,Intel Core 15,136,Free Dos,ramtechdonanim,RAMTECH
EVOO Laptop Ultra Ince 15.6 I7 6600u Intel Core 2.4ghz 8gb 256ssd Win10 Evc-156 21610 ,119899,4.0,500,16,Intel Core 15,136,Free Dos,EGB ELEKTRONÝK,EVOO
"Zeiron Ptx90 Ryzen 5 3600 32gb 512gb M.2+1tb Gtx1660 Super 27"" Oyuncu Masaüstü Bilgisayarý ZRN-PTX90 ",17399,5.0,500,16,Intel Core 15,136,Free Dos,CÝTY BÝLÝÞÝM,Zeiron
"Monster Huma H4 V3.2.1 Intel Core I7 10510u 16gb 500gb Ssd Mx250 Windows 10 14.1"" Fhd Taþýnabilir Bilgisayar MONSTER HUMA H4 V3.2.1 ",16999,4.6,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
MSI VECTOR GP77 13VG-015TR I9-13900H 32GB DDR5 RTX4070 GDDR6 8GB 2TB SSD 17.3 QHD 240Hz W11 ,74499,4.0,500,16,Intel Core 15,136,Free Dos,GpnTeknoloji,MSI
Monster Abra A5 V19.1.4 Intel Core I5 12500h 32gb Ram 1tb Ssd 4gb Gtx1650 Freedos 156 Inç Fhd 144 Hz ABRA A5 V19.1.4 ,20999,4.0,500,16,Intel Core 15,136,Free Dos,Monster Notebook,Monster
"HP Victus 15-fa1019nt 7n9u7ea 13. Nesil Intel I7-13700h 16gb Ram 1tb Ssd 6gb Rtx4050 15.6"" Fhd 144hz 7N9U7EA ",28499,4.0,500,16,Intel Core 15,136,Free Dos,GpnTeknoloji,HP
"RAMTECH Full Force Ff60 X5670 32gb Ram 240gb Ssd Rx550/4gb 236"" Oyuncu Pc FF60/8307 ",8834,4.0,500,16,Intel Core 15,136,Free Dos,ramtechdonanim,RAMTECH
DMC N129 (GTA 5) I7 86016gb Ram 256gb Ssd4gb Gt730ekran Kartýmasaüstü Oyun Bilgisayarý 0053 ,4999,4.0,500,8,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
"DMC N187x (pubggta 5) Amd Ryzen 5 55008gb256gb Ssd+500gb Hddrx550 4gb23.8"" Oyuncu Bilgisayarý 00736 ",11699,5.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
MSI KATANA GF76 11UC-638TR I7-11800H 16GB DDR4 RTX3050 GDDR6 4GB 512GB SSD 17.3 FHD 144Hz W11 ,26499,4.6,500,16,Intel Core 15,136,Free Dos,Tekramarket,MSI
DMC N06x (GTA5) I7 8608gb Ram256gb Ssd4gb Gt74023.8 Masaüstü Oyun Oyuncu Bilgisayarý 7721 ,8099,4.0,500,16,Intel Core 15,136,Free Dos,DMCBÝLGÝSAYAR,DMC
ACER Predator Helios 300 Ph315-53-54c0 Oyun Bilgisayarý Nh-q7xey-002 I5-10300h/16/512/4/15.6/w1 NH-Q7XEY-002 ,30999,4.0,500,16,Intel Core 15,136,Free Dos,Teknortak,ACER
MSI KATANA GF66 12UGS-1000XTR I7-12700H 16GB DDR4 RTX3070TI GDDR6 8GB 1TB SSD 15.6 FHD 144Hz DOS ,59999,4.0,500,8,Intel Core 15,136,Free Dos,Pazaryon,MSI
"ASUS X515jf-br229t I5-1035g1 4gb 256ssd Mx130 15.6"" Hd W10h Taþýnabilir Bilgisayar T19910 ",12049,4.0,500,16,Intel Core 15,136,Free Dos,Teknoraks,ASUS
"ASUS TUF Gaming FX506LHB-HN323 Intel Core i5 10300H 8GB 512GB SSD GTX1650 Freedos 15.6"" ",14935,4.6,500,16,Intel Core 15,136,Free Dos,ARVÝ BÝLÝÞÝM,ASUS
MSI KATANA GF76 11UC-060XTR I7-11800H 8GB DDR4 RTX3050 GDDR6 4GB 512GB SSD 17.3 FHD 144Hz DOS ,23869,4.6,500,16,Intel Core 15,136,Free Dos,Ebrar Bilgisayar,MSI
